MBS id 1	Ligand	Species	PDB entry	Name	Uniprot	EC	MBS id 2	Ligand	Species	PDB entry	Name	Uniprot	EC	Global seq identity	E value (local seq alignment)	RMSD	
54901	FE	WOLINELLA SUCCINOGENES	2BS2	QUINOL-FUMARATE REDUCTASE IRON-SULFUR SUBUNIT B	P17596	1.3.99.1	773	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	13.8028169014085	10	0.496615837806887	
106844	ZN	Saccharomyces cerevisiae	1PD0	Protein transport protein Sec24	P40482	None	110250	ZN	Archaeoglobus fulgidus	1YC2	NAD-dependent deacetylase 2	O30124	3.5.1	9.71709717097171	10	0.496619162607949	
20500	FE	Sulfolobus tokodaii	1J30	144aa long hypothetical rubrerythrin	F9VPE5	None	23631	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	18.1318681318681	10	0.496619701775594	
100831	NI	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	7O9E	Sulerythrin	F9VPE5	None	29989	FE	Pyrococcus furiosus COM1	5N5E	PFC_05175	Q8U1L4	1.16.3.1	17.8343949044586	10	0.4966229999866	
54142	FE	Spinacia oleracea	1A70	FERREDOXIN	P00221	None	57325	FE	Variovorax paradoxus	7YLR	Ferredoxin	C5CSP5	None	7.89473684210526	0.021	0.496630174433213	
113259	ZN	Staphylococcus aureus	2F9I	acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	Q5HF73	2.1.3.15	119609	ZN	Rattus norvegicus	3CH5	Fragment of Nuclear pore complex protein Nup153	P49791	None	5.96491228070175	10	0.496644914481002	
34006	FE	Methanosarcina barkeri MS	6QII	Coenzyme F420 hydrogenase subunit gamma	A0A0E3LP72	1.12.98.1	844	FE	Pyrococcus furiosus COM1	6X1O	Oxidoreductase, Fe-S subunit	I6U881	None	15.5709342560554	1.2	0.496656748097902	
98555	NI	Mus musculus	4LAQ	Single chain antibody fragment scFv6H4	None	None	30606	FE	Pseudomonas aeruginosa	6CL6	Tail fiber protein	G3XD71	None	13.6363636363636	10	0.496658196177918	
107272	ZN	LOPHONETTA SPECULARIOIDES	1QMU	CARBOXYPEPTIDASE GP180 RESIDUES 503-882	P83852	3.4.17.22	114133	ZN	Rattus norvegicus	2GU2	Aspa protein	Q9R1T5	3.5.1.15	17.12158808933	10	0.496658364273473	
78365	MN	Unknown species	1JM0	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	43983	FE	Desulfovibrio vulgaris	1LKP	Rubrerythrin	P24931	None	7.85340314136126	10	0.496676006582562	
80745	MN	Methanocaldococcus jannaschii	2EB0	Manganese-dependent inorganic pyrophosphatase	Q58025	3.6.1.1	89769	MN	Staphylococcus aureus	5XSP	Phosphodiesterase acting on cyclic dinucleotides	A0A0U1MUE2	3.1.4.-	19.047619047619	0.0012	0.49670988745639	
112847	ZN	Bacillus subtilis	2EU8	Adenylate kinase	P16304	2.7.4.3	114183	ZN	Thermotoga maritima	2H2I	NAD-dependent deacetylase	Q9WYW0	3.5.1	16.6666666666667	10	0.496711732583856	
60201	FE	Peptoniphilus asaccharolyticus	1DUR	2[4FE-4S] FERREDOXIN	P00193	None	33808	FE	Methanosarcina barkeri MS	6QGT	Coenzyme F420 hydrogenase subunit gamma	A0A0E3LP72	1.12.98.1	9.88142292490119	0.0017	0.496719751957691	
88804	MN	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	5JJU	Uncharacterized protein Rv2837c	A5U6I9	None	109338	ZN	Streptococcus gordonii	1WPP	Probable manganese-dependent inorganic pyrophosphatase	P95765	3.6.1.1	18.2072829131653	10	0.496735512718658	
54334	FE	Alcaligenes faecalis	1G8K	ARSENITE OXIDASE	Q7SIF3	1.20.9.1	35596	FE	Acinetobacter baumannii	6Y9D	Carnitine monooxygenase oxygenase subunit	A0A059ZPP5	1.14.13.239	9.46291560102302	10	0.496771800847152	
60356	FE	CUPRIAVIDUS NECATOR	5AA5	NIFE-HYDROGENASE LARGE SUBUNIT, HOFG	Q7WXQ3	1.12.99.6	33986	FE	Methanosarcina barkeri MS	6QII	Coenzyme F420 hydrogenase subunit alpha	A0A0E3QYL7	None	18.5374149659864	0.0018	0.496772802805472	
102728	ZN	Mus musculus	1CXV	PROTEIN (COLLAGENASE-3)	P33435	3.4.24	127128	ZN	Oryzias latipes	3VTG	High choriolytic enzyme 1	P31580	3.4.24.67	14.1463414634146	10	0.496786779219236	
78365	MN	Unknown species	1JM0	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	106184	ZN	Pyrococcus furiosus	1NNQ	Rubrerythrin	Q9UWP7	None	8.7719298245614	10	0.496796479881529	
78368	MN	Unknown species	1JMB	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	21133	FE	Desulfovibrio desulfuricans	1NF6	bacterioferritin	Q93PP9	1.16.3.1	8.37988826815642	10	0.496797401581645	
61280	FE	Archaeoglobus fulgidus	3MM7	Sulfite reductase, dissimilatory-type subunit beta	Q59110	1.8.99.3	767	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	17.0854271356784	0.11	0.496802991841904	
118551	ZN	HOMO SAPIENS	2YHO	E3 UBIQUITIN-PROTEIN LIGASE MYLIP	Q8WY64	6.3.2	134704	ZN	Saccharomyces cerevisiae	4R7E	E3 ubiquitin-protein ligase BRE1	Q07457	6.3.2	23.8095238095238	0.096	0.496814297752169	
60804	FE	DESULFOMICROBIUM NORVEGICUM	2XSJ	SULFITE REDUCTASE BETA SUBUNIT	Q93UT0	1.8.99.3	776	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	16.0583941605839	0.16	0.496835469555565	
93267	MN	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	7O91	Sulerythrin	F9VPE5	None	45403	ZN	ESCHERICHIA COLI	3E1P	BACTERIOFERRITIN	P0ABD3	1.16.3.1	19.047619047619	10	0.496839590764633	
56005	FE	Lactococcus lactis subsp. lactis	5UE9	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	Q9CFW7	None	57325	FE	Variovorax paradoxus	7YLR	Ferredoxin	C5CSP5	None	16.7647058823529	0.042	0.496848718406019	
60498	FE	Thermotoga maritima	1VJW	FERREDOXIN(A)	P46797	None	785	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	7.16332378223496	0.16	0.49685422731144	
18530	CU	BACILLUS SUBTILIS	1OF0	SPORE COAT PROTEIN A	P07788	1.10.3.2,1.3.3.5	7663	CU	Cucurbita pepo var. melopepo	1AOZ	ASCORBATE OXIDASE	P37064	1.10.3.3	16.7987321711569	1	0.496871205482589	
63115	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	789	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	11.1747851002865	0.002	0.496875945228293	
123039	ZN	Danio rerio	3LQB	LOC792177 protein	Q1LW01	3.4.24.67	124161	ZN	Homo sapiens	3O64	TACE	P78536	3.4.24.86	16.4285714285714	10	0.496879894081642	
53823	FE	Desulfovibrio vulgaris	2AWC	hemerythrin-like domain protein DcrH	Q9REU3	None	58164	FE	Themiste dyscritum	2HMZ	HEMERYTHRIN	P02246	None	23.9130434782609	0.0017	0.496881669500106	
54334	FE	Alcaligenes faecalis	1G8K	ARSENITE OXIDASE	Q7SIF3	1.20.9.1	27489	FE	Pseudomonas sp. C18	4HM3	Naphthalene 1,2-dioxygenase subunit alpha	P0A111	1.14.12.12	9.95575221238938	10	0.496932836130718	
62840	FE	Methanothermococcus thermolithotrophicus DSM 2095	7NPA	Coenzyme F420-dependent sulfite reductase	A0A2Z5PF12	1.8.98.3	63115	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	6.47249190938511	0.036	0.496933432465657	
20123	FE	Pyrococcus furiosus	1BQ8	PROTEIN (RUBREDOXIN)	P24297	None	46587	FE	Cupriavidus metallidurans CH34	4R52	3-hydroxyanthranilate 3,4-dioxygenase	Q1LCS4	1.13.11.6	10.9195402298851	10	0.496955378815501	
123523	ZN	Mus musculus	3MMK	Fusion of LIM/homeobox protein Lhx4, linker, Insulin gene enhancer protein ISL-2	Q9CXV0	None	128292	ZN	HOMO SAPIENS	4BM9	E3 UBIQUITIN-PROTEIN LIGASE PARKIN	O60260	6.3.2	13.595166163142	10	0.496963235515169	
53786	FE	Phascolopsis gouldii	1I4Y	METHEMERYTHRIN	P02244	None	57753	FE	Desulfovibrio vulgaris	2AVK	hemerythrin-like domain protein DcrH	Q9REU3	None	24.4604316546763	0.0024	0.496979432179943	
102942	ZN	Drosophila melanogaster	1DVP	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	Q960X8	None	125994	ZN	Homo sapiens	3SOW	E3 ubiquitin-protein ligase UHRF1	Q96T88	6.3.2	8.63636363636364	10	0.49699671086572	
54577	FE	Nostoc sp.	1QOG	FERREDOXIN	P0A3C7	None	55920	FE	Escherichia coli K-12	5G5H	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA	P77165	1.2.99.6	10.8695652173913	10	0.4970116364462	
93483	MN	Homo sapiens	7TXH	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	P62136	3.1.3.16	34362	FE	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	6UNC	Metallophos domain-containing protein	I6YEE1	3.1.4.14	15.5913978494624	10	0.497030148687109	
120414	ZN	Homo sapiens	3EH2	Protein transport protein Sec24C	P53992	None	6219	CO	Pyrococcus furiosus	9BKL	Rubredoxin	P24297	None	2.74151436031332	10	0.4970310166452	
53589	FE	Pseudomonas aeruginosa PAO1	8W1E	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	49858	FE	Synechococcus elongatus PCC 7942	6JZY	Aldehyde decarbonylase	Q8KPT4	4.1.99.5	16.1172161172161	4	0.497043373634203	
81907	MN	STREPTOCOCCUS PNEUMONIAE	2WJD	TYROSINE-PROTEIN PHOSPHATASE CPSB	Q9AHD4	3.1.3.48	114545	ZN	Thermus aquaticus	2HPI	DNA polymerase III alpha subunit	Q9XDH5	2.7.7.7	6.78659035159444	10	0.49705159284684	
78368	MN	Unknown species	1JMB	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	21332	ZN	Desulfovibrio vulgaris	1S2Z	Rubrerythrin	P24931	None	7.85340314136126	10	0.497054350192297	
116857	ZN	Mus musculus	2RGT	Fusion of LIM/homeobox protein Lhx3, linker, Insulin gene enhancer protein ISL-1	P61372	None	120818	ZN	Homo sapiens	3FM8	Centaurin-alpha-1	O75689	None	12.1827411167513	10	0.497069071435681	
111726	ZN	RATTUS NORVEGICUS	2CJS	REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN 2	Q9JIS1	None	127140	ZN	Pyrococcus horikoshii	3VRH	Putative uncharacterized protein PH0300	O58038	2.8.1.-	6.7741935483871	10	0.497091107038115	
117495	ZN	HOMO SAPIENS	2VPG	PYGOPUS HOMOLOG 1	Q9Y3Y4	None	134144	ZN	Homo sapiens	4PTB	Nuclear autoantigen Sp-100	P23497	None	7.77777777777778	10	0.497104861036732	
116321	ZN	Rhodobacter capsulatus	2PPT	thioredoxin-2	None	1.8.1.8	128724	ZN	SACCHAROMYCES CEREVISIAE	4C2M	DNA-DIRECTED RNA POLYMERASE I SUBUNIT RPA12	P32529	2.7.7.6	13.5483870967742	10	0.49713132416721	
118369	ZN	HOMO SAPIENS	2Y43	E3 UBIQUITIN-PROTEIN LIGASE RAD18	Q9NS91	6.3.2	127979	ZN	HOMO SAPIENS	4AUQ	BACULOVIRAL IAP REPEAT-CONTAINING PROTEIN 7	Q96CA5	6.3.2	14.1414141414141	10	0.497133657405484	
53587	FE	Pseudomonas aeruginosa PAO1	8W1E	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	105730	ZN	Escherichia coli	1MFT	Four-helix bundle model	None	None	9.03954802259887	10	0.497136040103419	
103154	ZN	Pseudomonas fluorescens	1EI6	PHOSPHONOACETATE HYDROLASE	Q51782	3.11.1.2	124024	ZN	Mus musculus	3NKO	Ectonucleotide pyrophosphatase/phosphodiesterase family member 2	Q9R1E6	3.1.4.39	13.0538922155689	0.014	0.497148597115511	
102941	ZN	Drosophila melanogaster	1DVP	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	Q960X8	None	127043	ZN	Thermoanaerobacter tengcongensis	3VDP	Recombination protein recR	Q8RDI4	None	14.5833333333333	10	0.497149509642394	
120425	ZN	Homo sapiens	3EG9	SEC24 related gene family, member D	O94855	None	21984	FE	Pyrococcus abyssi	1YK5	Rubredoxin	Q9V099	None	2.72727272727273	10	0.497152037920258	
83225	MN	Streptococcus mutans	3M7V	Phosphopentomutase	Q8DTU0	5.4.2.7	101594	ZN	Xanthomonas axonopodis pv. citri str. 306	2GSO	phosphodiesterase-nucleotide pyrophosphatase	Q8PIS1	3.6.1.9	18.9542483660131	10	0.497159548867714	
98553	NI	Mus musculus	4LAQ	Single chain antibody fragment scFv6H4	None	None	30606	FE	Pseudomonas aeruginosa	6CL6	Tail fiber protein	G3XD71	None	13.6363636363636	10	0.49718254100987	
121054	ZN	Homo sapiens	3G9Y	Zinc finger Ran-binding domain-containing protein 2	O95218	None	32546	FE	Desulfovibrio desulfuricans	6RXN	RUBREDOXIN	P04170	None	14.5833333333333	10	0.497198067910226	
98554	NI	Mus musculus	4LAQ	Single chain antibody fragment scFv6H4	None	None	30606	FE	Pseudomonas aeruginosa	6CL6	Tail fiber protein	G3XD71	None	13.6363636363636	10	0.49723312455815	
56046	FE	Hydrogenophilus thermoluteolus	5XF9	NAD-reducing hydrogenase	A0A077L885	None	63112	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	15.1020408163265	10	0.497236313890261	
7412	CU	Ipomoea batatas	1BUG	PROTEIN (CATECHOL OXIDASE)	Q9ZP19	1.10.3.1	10184	CU	AGARICUS BISPORUS	2Y9W	POLYPHENOL OXIDASE	C7FF04	1.14.18.1	18.9376443418014	0.0047	0.497299835624834	
60650	FE	Pseudomonas aeruginosa	2FGO	Ferredoxin	Q9I6D2	None	34006	FE	Methanosarcina barkeri MS	6QII	Coenzyme F420 hydrogenase subunit gamma	A0A0E3LP72	1.12.98.1	11.0320284697509	10	0.497300713436787	
55465	FE	Ascaris suum	3VR8	Iron-sulfur subunit of succinate dehydrogenase	O44074	1.3.5.1,1.3.5.1	55959	FE	Lactococcus lactis subsp. lactis	5KSW	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	Q9CFW7	None	16.6134185303514	10	0.497308838502403	
109374	ZN	Pyrococcus horikoshii	1X0T	Ribonuclease P protein component 4	O59248	3.1.26.5	119640	ZN	Nitrosomonas europaea ATCC 19718	3CNG	NUDIX hydrolase	Q82VD6	None	11.9791666666667	10	0.497312028744771	
28122	FE	Rhodococcus rhodochrous	4QDC	3-ketosteroid 9alpha-hydroxylase oxygenase	F1CMY8	1.14.15.30	45480	FE	Nocardioides aromaticivorans	3GCF	Terminal oxygenase component of carbazole 1,9a-dioxygenase	Q2HWI0	None	17.5519630484988	0.099	0.497317025907574	
116211	ZN	Archaeoglobus fulgidus DSM 4304	2PH1	Nucleotide-binding protein	O30288	None	127471	ZN	Thermus thermophilus HB27	3WWN	OrfF	Q9ZND7	None	7.92452830188679	10	0.497325003563379	
60498	FE	Thermotoga maritima	1VJW	FERREDOXIN(A)	P46797	None	800	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	7.16332378223496	0.16	0.497329695544586	
123071	ZN	synthetic construct	3LTD	ATP BINDING PROTEIN-DX	None	None	45425	ZN	Homo sapiens	3KV5	JmjC domain-containing histone demethylation protein 1D	Q6ZMT4	1.14.11.65	5.12295081967213	10	0.497419145796098	
94596	MN	Escherichia coli	8QK9	UDP-2,3-diacylglucosamine hydrolase	A0A066QL39	3.6.1.54	104037	ZN	Escherichia coli	1HP1	5'-NUCLEOTIDASE	P07024	3.1.3.5,3.6.1.45	11.3899613899614	10	0.497426386834817	
56067	FE	Hydrogenophilus thermoluteolus	5XFA	NAD-reducing hydrogenase	A0A077L7R5	None	60047	FE	Cupriavidus necator H16	8POW	Uptake hydrogenase small subunit	P31892	1.12.99.6	13.4408602150538	1.4	0.497451299774297	
23622	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	45403	ZN	ESCHERICHIA COLI	3E1P	BACTERIOFERRITIN	P0ABD3	1.16.3.1	24.0223463687151	0.0055	0.497452790685369	
108853	ZN	Saccharomyces cerevisiae	1VFY	PHOSPHATIDYLINOSITOL-3-PHOSPHATE BINDING FYVE DOMAIN OF PROTEIN VPS27	P40343	None	116690	ZN	Thermotoga maritima	2QQ0	Thymidine kinase	Q9WYN2	2.7.1.21	7.52688172043011	10	0.497459943972739	
105729	ZN	Escherichia coli	1MFT	Four-helix bundle model	None	None	21192	FE	Desulfovibrio desulfuricans	1NFV	bacterioferritin	Q93PP9	1.16.3.1	8.93854748603352	10	0.497474818317309	
97767	NI	Saccharomyces cerevisiae	3OPT	DNA damage-responsive transcriptional repressor RPH1	P39956	1.14.11.27	4427	CO	HOMO SAPIENS	5FP3	HUMAN LYSINE-SPECIFIC DEMETHYLASE 6B, JMJD3	O15054	1.14.11	13.3843212237094	10	0.497474973401269	
102942	ZN	Drosophila melanogaster	1DVP	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	Q960X8	None	116690	ZN	Thermotoga maritima	2QQ0	Thymidine kinase	Q9WYN2	2.7.1.21	22.2707423580786	10	0.497482216329593	
135772	ZN	Saccharomyces cerevisiae	4V88	40S ribosomal protein S26-A	P39938	None	132314	ZN	Homo sapiens	4L58	Histone-lysine N-methyltransferase MLL5	Q8IZD2	2.1.1.43	11.7647058823529	10	0.497482872292224	
78282	MN	Escherichia coli	1HPU	5'-NUCLEOTIDASE	P07024	3.1.3.5,3.6.1.45	125483	ZN	Sphaerobacter thermophilus	3RQZ	Metallophosphoesterase	D1C4A9	None	12.5714285714286	10	0.497490608931967	
53627	FE	Pseudomonas aeruginosa PAO1	8W1F	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	20500	FE	Sulfolobus tokodaii	1J30	144aa long hypothetical rubrerythrin	F9VPE5	None	20.7650273224044	10	0.497521620745105	
122979	ZN	Homo sapiens	3LQI	MLL1 PHD3-Bromo	Q03164	2.1.1.364	3437	ZN	HOMO SAPIENS	4ASK	LYSINE-SPECIFIC DEMETHYLASE 6B	O15054	1.14.11	7.84313725490196	10	0.497523970183051	
54578	FE	Nostoc sp.	1QT9	FERREDOXIN I	P0A3C8	None	57130	FE	Drosophila melanogaster	7PX0	Aldehyde oxidase 1	Q9VF53	1.2.3.8	2.97339593114241	10	0.49755106777422	
118251	ZN	HOMO SAPIENS	2XOC	E3 UBIQUITIN-PROTEIN LIGASE CHFR	Q96EP1	6.3.2	132564	ZN	Streptococcus pyogenes	4LMY	Peroxide stress regulator PerR, FUR family	H8F5Y5	None	13.9097744360902	10	0.497566713655277	
104047	ZN	Homo sapiens	1HSO	CLASS I ALCOHOL DEHYDROGENASE 1, ALPHA SUBUNIT	P07327	1.1.1.1	133487	ZN	Homo sapiens	4O64	Lysine-specific demethylase 2B	Q8NHM5	1.14.11.27	8.94736842105263	10	0.497573383840249	
120425	ZN	Homo sapiens	3EG9	SEC24 related gene family, member D	O94855	None	133320	ZN	Klebsiella pneumoniae subsp. pneumoniae	4NL4	Primosome assembly protein PriA	A6TGC5	3.6.4.-	17.1232876712329	10	0.497580498769869	
100337	NI	Desulfovibrio desulfuricans	6NW0	Rubredoxin	P04170	None	128723	ZN	SACCHAROMYCES CEREVISIAE	4C2M	DNA-DIRECTED RNA POLYMERASE I SUBUNIT RPA12	P32529	2.7.7.6	8.8	10	0.497582554263727	
59661	FE	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	5JRD	Hydrogenase-1 small chain	P69740	1.12.99.6	30214	FE	Methanothermococcus thermolithotrophicus DSM 2095	5ODR	Methyl-viologen reducing hydrogenase, subunit G	A0A2D0TC99	1.12.99.6	17.8191489361702	1.3	0.497612263778397	
53627	FE	Pseudomonas aeruginosa PAO1	8W1F	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	25758	FE	Cyanophora paradoxa	3QHC	Symerythrin	P48329	None	18.5567010309278	10	0.497612597861207	
57973	FE	Alcaligenes faecalis	8CH9	Arsenite oxidase subunit AioA	Q7SIF4	1.20.9.1	173	FE	DESULFOVIBRIO GIGAS	1H0H	FORMATE DEHYDROGENASE SUBUNIT ALPHA	Q934F5	1.2.1.2	16.9724770642202	0.0049	0.497623993780353	
59542	FE	Azotobacter vinelandii	5FD1	FERREDOXIN	P00214	None	801	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	9.45558739255014	1.5	0.497629656813647	
114842	ZN	BACILLUS ANTHRACIS	2J9R	THYMIDINE KINASE	Q81JX0	2.7.1.21	3437	ZN	HOMO SAPIENS	4ASK	LYSINE-SPECIFIC DEMETHYLASE 6B	O15054	1.14.11	10.7843137254902	10	0.497641972816961	
87116	MN	Nostoc sp. PCC 7120	4R42	Alr3090 protein	Q8YSJ5	None	106184	ZN	Pyrococcus furiosus	1NNQ	Rubrerythrin	Q9UWP7	None	18.2539682539683	10	0.497658350464181	
119757	ZN	Burkholderia pseudomallei strain	3CXK	Methionine-R-sulfoxide reductase	Q3JRF0	1.8.4	1440	CO	Clostridium pasteurianum	1R0H	Rubredoxin	P00268	1.18.1.1	9.75609756097561	10	0.497662213665546	
54781	FE	Pseudomonas putida	1T3Q	quinoline 2-oxidoreductase small subunit	P72223	1.3.99.17	54911	FE	Burkholderia cepacia	2PIA	PHTHALATE DIOXYGENASE REDUCTASE	P33164	1.18.1	12.4223602484472	10	0.497690270411751	
105125	ZN	Pyrococcus abyssi	1KK3	eIF2gamma	Q9V1G0	3.6.5.3	114183	ZN	Thermotoga maritima	2H2I	NAD-dependent deacetylase	Q9WYW0	3.5.1	13.9759036144578	10	0.497690374208461	
52954	FE	Streptomyces ossamyceticus	7V3E	dioxygenase	None	None	36032	FE	Sinopodophyllum hexandrum	7E+037	Deoxypodophyllotoxin synthase	A0A0N9HQ36	1.14.20.8	19.7183098591549	0.11	0.497702505953078	
27013	FE	ESCHERICHIA COLI	4CVP	BACTERIOFERRITIN	P0ABD3	1.16.3.1	30008	FE	Pyrococcus furiosus COM1	5N5E	PFC_05175	Q8U1L4	1.16.3.1	15.6626506024096	10	0.497707116111379	
94606	MN	Klebsiella pneumoniae	8QKA	UDP-2,3-diacylglucosamine hydrolase	A6T5R0	3.6.1.54	29308	FE	Yersinia pestis CO92	5EQV	bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic precursor protein	A0A5P8YBY3	3.1.4.16	14.3266475644699	10	0.497725646189278	
116857	ZN	Mus musculus	2RGT	Fusion of LIM/homeobox protein Lhx3, linker, Insulin gene enhancer protein ISL-1	P61372	None	122155	ZN	Homo sapiens	3IXE	LIM and senescent cell antigen-like-containing domain protein 2	Q7Z4I7	None	13.6094674556213	0.0017	0.497726811930151	
88805	MN	Candida albicans	5JPF	Serine/threonine-protein phosphatase	C4YM68	3.1.3.16	34362	FE	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	6UNC	Metallophos domain-containing protein	I6YEE1	3.1.4.14	14.2857142857143	10	0.497732350129396	
85223	MN	Helicobacter pylori	4G3H	Arginase (RocF)	O25949	3.5.3.1	101363	NI	Pseudomonas mendocina	8SP2	metformin hydrolase subunit A	None	None	15.71072319202	10	0.497740923790496	
44047	FE	Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough	1RB9	RUBREDOXIN	P00269	None	46587	FE	Cupriavidus metallidurans CH34	4R52	3-hydroxyanthranilate 3,4-dioxygenase	Q1LCS4	1.13.11.6	12.5	10	0.497743759007901	
128987	ZN	Thermotoga maritima	4DDU	Reverse gyrase	O51934	3.6.4.12,5.99.1.3	134150	ZN	Pyrococcus furiosus	4POF	Cell division control protein 21	Q8U3I4	3.6.4.12	8.78623188405797	10	0.497762335687739	
61869	FE	Moorella thermoacetica	5C4I	Oxalate oxidoreductase subunit delta	Q2RI40	1.2.7.10	1380	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	17.5675675675676	0.08	0.497765644027434	
108955	ZN	Escherichia coli	1VK6	NADH pyrophosphatase	P32664	3.6.1	122111	ZN	Methanosarcina mazei	3IR9	Peptide chain release factor subunit 1	Q8PX75	None	12.8205128205128	10	0.497773187087511	
89722	MN	Escherichia coli	5WLY	UDP-2,3-diacylglucosamine hydrolase	P43341	3.6.1.54	25048	FE	Mycobacterium tuberculosis	3IB8	Icc protein	P9WP65	3.1.4.17	16.5217391304348	10	0.497792756236414	
130140	ZN	Idiomarina loihiensis L2TR	4FGM	Aminopeptidase N family protein	Q5QTY1	3.4.11.2	134682	ZN	Neisseria meningitidis MC58	4QUO	Aminopeptidase N	Q9JYV4	3.4.11.2	14.2699115044248	10	0.497816426461546	
54798	FE	Pseudomonas sp.	2E4Q	Biphenyl dioxygenase ferredoxin subunit	Q52440	None	55437	FE	GALLUS GALLUS	3L74	CYTOCHROME B-C1 COMPLEX SUBUNIT 5, RIESKE IRONSULFUR PROTEIN, MITOCHONDRIAL	Q5ZLR5	1.10.2.2	13.5922330097087	10	0.497820818177292	
135057	ZN	Streptomyces argillaceus	4RVD	D-mycarose 3-C-methyltransferase	Q194Q4	None	119091	ZN	Mus musculus	3A9J	Mitogen-activated protein kinase kinase kinase 7-interacting protein 2	Q99K90	None	3.28638497652582	10	0.497822366256368	
105729	ZN	Escherichia coli	1MFT	Four-helix bundle model	None	None	25863	FE	Pyrococcus furiosus	3QVD	Rubrerythrin	Q9UWP7	None	8.82352941176471	10	0.49784276430513	
84787	MN	Bacillus subtilis	4DR0	Ribonucleoside-diphosphate reductase subunit beta	P50621	1.17.4.1	45403	ZN	ESCHERICHIA COLI	3E1P	BACTERIOFERRITIN	P0ABD3	1.16.3.1	11.965811965812	10	0.497865631765566	
114850	ZN	BACILLUS CEREUS	2JA1	THYMIDINE KINASE	Q0H0H6	2.7.1.21	117301	ZN	HOMO SAPIENS	2VHF	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE CYLD	Q9NQC7	3.1.2.15	12.8865979381443	10	0.497876866212258	
119240	ZN	Mus musculus	3B08	RanBP-type and C3HC4-type zinc finger-containing protein 1	Q9WUB0	2.3.2.31	133320	ZN	Klebsiella pneumoniae subsp. pneumoniae	4NL4	Primosome assembly protein PriA	A6TGC5	3.6.4.-	3.21285140562249	10	0.497877370173084	
134144	ZN	Homo sapiens	4PTB	Nuclear autoantigen Sp-100	P23497	None	134472	ZN	Homo sapiens	4QF3	Bromodomain adjacent to zinc finger domain protein 2B	Q9UIF8	None	8.55614973262032	0.1	0.497879281348206	
